uid,iid,val
40138,162234,1
40140,8769,1
40140,11380,1
40140,14611,1
40140,42517,1
40140,61772,1
40158,13966,1
40158,131907,1
40158,132974,1
40158,143685,1
40158,154343,1
40168,13760,1
40168,65329,1
40168,68130,1
40168,114568,1
40168,115196,1
40172,13532,1
40172,122373,1
40172,134095,1
40172,137124,1
40172,161129,1
40172,163176,1
40177,56539,1
40177,58304,1
40177,61233,1
40177,133175,1
40177,139226,1
40180,71727,1
40180,118910,1
40180,134297,1
40180,134304,1
40180,162118,1
40199,1575,1
40199,115493,1
40199,137258,1
40199,144676,1
40199,163820,1
40205,75515,1
40205,78395,1
40205,89966,1
40205,115472,1
40205,160037,1
40211,63617,1
40211,63618,1
40211,86714,1
40211,88144,1
40211,92972,1
40211,151189,1
40213,40277,1
40213,108856,1
40213,120780,1
40213,142979,1
40213,157964,1
40213,163621,1
40238,4909,1
40238,67920,1
40238,100501,1
40238,135922,1
40238,139408,1
40238,142280,1
40248,38904,1
40248,67967,1
40248,68015,1
40248,68674,1
40248,160069,1
40251,1006,1
40251,25093,1
40251,26505,1
40251,39200,1
40251,133093,1
40251,141980,1
40262,14516,1
40262,21473,1
40262,37416,1
40262,75462,1
40262,161762,1
40263,44611,1
40263,55116,1
40263,129767,1
40263,135756,1
40263,161492,1
40269,3771,1
40269,5033,1
40269,18533,1
40269,19377,1
40269,26949,1
40269,125340,1
40276,107412,1
40276,121106,1
40276,141656,1
40276,160696,1
40276,162465,1
40289,107382,1
40289,121514,1
40289,134938,1
40289,134939,1
40289,139464,1
40310,136976,1
40310,142869,1
40310,142905,1
40310,142912,1
40310,157568,1
40310,157570,1
40327,7102,1
40327,19900,1
40327,54560,1
40327,73730,1
40327,130288,1
40327,133778,1
40337,13527,1
40337,48966,1
40337,62129,1
40337,76838,1
40337,161414,1
40337,161800,1
40350,69434,1
40350,115940,1
40350,128688,1
40350,139647,1
40350,144747,1
40387,40114,1
40387,122444,1
40387,126496,1
40387,134197,1
40387,142946,1
40387,143334,1
40389,107311,1
40389,121108,1
40389,121459,1
40389,122180,1
40389,122264,1
40389,148800,1
40403,64688,1
40403,105299,1
40403,117385,1
40403,124725,1
40403,124805,1
40405,12793,1
40405,150631,1
40405,151114,1
40405,163870,1
40405,163871,1
40409,12781,1
40409,44611,1
40409,107537,1
40409,107602,1
40409,163771,1
40410,96701,1
40410,96702,1
40410,96727,1
40410,130979,1
40410,154113,1
40416,49010,1
40416,147329,1
40416,156941,1
40416,158293,1
40416,163874,1
40421,24509,1
40421,40121,1
40421,40412,1
40421,71513,1
40421,124126,1
40421,155543,1
40423,24508,1
40423,49010,1
40423,124118,1
40423,134173,1
40423,143216,1
40423,163876,1
40425,49000,1
40425,143863,1
40425,155953,1
40425,157325,1
40425,161742,1
40427,48966,1
40427,53028,1
40427,124126,1
40427,140428,1
40427,163521,1
40430,40219,1
40430,40304,1
40430,49006,1
40430,49008,1
40430,122485,1
40430,144792,1
40433,49006,1
40433,121347,1
40433,124126,1
40433,143212,1
40433,163467,1
40435,48966,1
40435,108853,1
40435,139844,1
40435,146883,1
40435,157971,1
40444,68050,1
40444,84099,1
40444,111029,1
40444,126934,1
40444,139740,1
40444,163878,1
40454,35537,1
40454,73898,1
40454,73905,1
40454,89258,1
40454,150577,1
40477,126840,1
40477,143359,1
40477,149257,1
40477,149291,1
40477,163886,1
40477,163888,1
40486,13531,1
40486,13875,1
40486,121798,1
40486,130222,1
40486,130280,1
40486,139830,1
40490,1493,1
40490,5529,1
40490,24607,1
40490,25438,1
40490,37830,1
40490,96386,1
40514,26165,1
40514,35848,1
40514,37003,1
40514,93566,1
40514,96150,1
40514,96154,1
40528,65568,1
40528,78075,1
40528,109281,1
40528,129816,1
40528,139867,1
40528,147860,1
40529,11731,1
40529,109281,1
40529,139867,1
40529,139882,1
40529,139889,1
40529,139891,1
40533,13781,1
40533,13782,1
40533,50789,1
40533,81312,1
40533,136843,1
40535,13532,1
40535,62895,1
40535,65427,1
40535,115209,1
40535,125754,1
40538,130369,1
40538,135824,1
40538,157663,1
40538,159150,1
40538,159184,1
40539,138175,1
40539,138178,1
40539,139918,1
40539,158954,1
40539,159342,1
40543,7971,1
40543,18153,1
40543,74184,1
40543,108566,1
40543,120566,1
40555,74818,1
40555,89974,1
40555,115463,1
40555,128615,1
40555,135169,1
40560,5119,1
40560,46210,1
40560,98949,1
40560,109476,1
40560,146014,1
40568,756,1
40568,7795,1
40568,9249,1
40568,18649,1
40568,88415,1
40568,119682,1
40572,20191,1
40572,47238,1
40572,70680,1
40572,118104,1
40572,146375,1
40573,20191,1
40573,70642,1
40573,70680,1
40573,118104,1
40573,142415,1
40573,146376,1
40576,15541,1
40576,42798,1
40576,102472,1
40576,111661,1
40576,130710,1
40576,149401,1
40582,74822,1
40582,121964,1
40582,140016,1
40582,140580,1
40582,158457,1
40582,163580,1
40598,55560,1
40598,67815,1
40598,141229,1
40598,144277,1
40598,156990,1
40602,49027,1
40602,69440,1
40602,133139,1
40602,138465,1
40602,148353,1
40618,71689,1
40618,74844,1
40618,88043,1
40618,135166,1
40618,153046,1
40618,160396,1
40626,26423,1
40626,54706,1
40626,54714,1
40626,77164,1
40626,93191,1
40626,152506,1
40661,45816,1
40661,84388,1
40661,133844,1
40661,141770,1
40661,164004,1
40662,26344,1
40662,64664,1
40662,64665,1
40662,64669,1
40662,83546,1
40662,115301,1
40692,13552,1
40692,41942,1
40692,123193,1
40692,126705,1
40692,128621,1
40692,133202,1
40709,12554,1
40709,12673,1
40709,78130,1
40709,116949,1
40709,134179,1
40710,13274,1
40710,44693,1
40710,106293,1
40710,142145,1
40710,157059,1
40715,12710,1
40715,116903,1
40715,137927,1
40715,148901,1
40715,150022,1
40715,164022,1
40722,10673,1
40722,12221,1
40722,12227,1
40722,12245,1
40722,108691,1
40722,118300,1
40723,66,1
40723,8251,1
40723,8263,1
40723,28740,1
40723,155921,1
40726,7475,1
40726,7476,1
40726,11946,1
40726,14336,1
40726,43647,1
40726,43744,1
40735,77900,1
40735,77933,1
40735,141468,1
40735,141469,1
40735,154684,1
40738,40878,1
40738,61281,1
40738,67230,1
40738,70024,1
40738,154386,1
40744,38539,1
40744,38544,1
40744,38556,1
40744,38570,1
40744,38572,1
40744,77917,1
40745,72537,1
40745,113715,1
40745,129118,1
40745,129956,1
40745,137430,1
40756,68073,1
40756,126292,1
40756,144958,1
40756,146288,1
40756,158704,1
40756,162438,1
40757,121526,1
40757,138600,1
40757,138607,1
40757,146288,1
40757,158150,1
40757,162779,1
40767,109733,1
40767,109746,1
40767,130647,1
40767,133983,1
40767,136356,1
40781,12562,1
40781,56724,1
40781,133587,1
40781,140345,1
40781,154971,1
40792,18661,1
40792,19086,1
40792,19928,1
40792,113773,1
40792,118040,1
40793,6071,1
40793,11957,1
40793,29672,1
40793,32896,1
40793,40760,1
40793,42467,1
40795,39490,1
40795,59973,1
40795,60038,1
40795,60261,1
40795,60267,1
40795,155193,1
40796,59678,1
40796,82091,1
40796,82092,1
40796,97542,1
40796,132775,1
40798,42844,1
40798,118134,1
40798,134702,1
40798,157834,1
40798,160254,1
40801,66687,1
40801,76894,1
40801,96337,1
40801,129510,1
40801,154699,1
40814,372,1
40814,6411,1
40814,12852,1
40814,34466,1
40814,41888,1
40814,140396,1
40816,1870,1
40816,2384,1
40816,8165,1
40816,38035,1
40816,110467,1
40816,115323,1
40833,50060,1
40833,50061,1
40833,77415,1
40833,79127,1
40833,79140,1
40860,12537,1
40860,124388,1
40860,145265,1
40860,147527,1
40860,147634,1
40860,153278,1
40861,61135,1
40861,72562,1
40861,134171,1
40861,154755,1
40861,159578,1
40863,42341,1
40863,42343,1
40863,49977,1
40863,80209,1
40863,100671,1
40867,1575,1
40867,71711,1
40867,74845,1
40867,131536,1
40867,133175,1
40872,19156,1
40872,40301,1
40872,49009,1
40872,74826,1
40872,74827,1
40872,78302,1
40875,22980,1
40875,24105,1
40875,36112,1
40875,127592,1
40875,158396,1
40881,49010,1
40881,140480,1
40881,156398,1
40881,157317,1
40881,157319,1
40884,40151,1
40884,49010,1
40884,158575,1
40884,162855,1
40884,163607,1
40884,164064,1
40885,40382,1
40885,49010,1
40885,124129,1
40885,139023,1
40885,140480,1
40892,67948,1
40892,96214,1
40892,145748,1
40892,148561,1
40892,155071,1
40896,67363,1
40896,115124,1
40896,140492,1
40896,140494,1
40896,158347,1
40896,158348,1
40897,60996,1
40897,61211,1
40897,77871,1
40897,129217,1
40897,140488,1
40899,69110,1
40899,77870,1
40899,140493,1
40899,140496,1
40899,153224,1
40915,34035,1
40915,70801,1
40915,70813,1
40915,70815,1
40915,70866,1
40923,92485,1
40923,92492,1
40923,136303,1
40923,147158,1
40923,148194,1
40923,157872,1
40949,59171,1
40949,59183,1
40949,105099,1
40949,143552,1
40949,149097,1
40949,159472,1
40950,101511,1
40950,128829,1
40950,128830,1
40950,138180,1
40950,149955,1
40986,71840,1
40986,75875,1
40986,120881,1
40986,121750,1
40986,143751,1
40996,1282,1
40996,1408,1
40996,5344,1
40996,26402,1
40996,53873,1
40996,154022,1
41009,49010,1
41009,121340,1
41009,121433,1
41009,157319,1
41009,161418,1
41009,163306,1
41010,49000,1
41010,49014,1
41010,130547,1
41010,155458,1
41010,163516,1
41011,40406,1
41011,49000,1
41011,49014,1
41011,155612,1
41011,156388,1
41011,163614,1
41013,120610,1
41013,122492,1
41013,126473,1
41013,139330,1
41013,140908,1
41026,49471,1
41026,52323,1
41026,77826,1
41026,135525,1
41026,140620,1
41026,156821,1
41037,1575,1
41037,13542,1
41037,13715,1
41037,13911,1
41037,83807,1
41037,139118,1
41038,13527,1
41038,13854,1
41038,58320,1
41038,65485,1
41038,68134,1
41038,150865,1
41041,13542,1
41041,41942,1
41041,127043,1
41041,137812,1
41041,141086,1
41048,17021,1
41048,20880,1
41048,34442,1
41048,41185,1
41048,68254,1
41048,96068,1
41077,13664,1
41077,13846,1
41077,110951,1
41077,125440,1
41077,127144,1
41077,156013,1
41084,92274,1
41084,122921,1
41084,131533,1
41084,131562,1
41084,140023,1
41084,140533,1
41098,44229,1
41098,49473,1
41098,133785,1
41098,142897,1
41098,142903,1
41098,157557,1
41099,121252,1
41099,121626,1
41099,140754,1
41099,141669,1
41099,149276,1
41112,17274,1
41112,100570,1
41112,123876,1
41112,123877,1
41112,123889,1
41116,1618,1
41116,65687,1
41116,104144,1
41116,115377,1
41116,130807,1
41116,152557,1
41122,13488,1
41122,13789,1
41122,67679,1
41122,67804,1
41122,130041,1
41140,4923,1
41140,13753,1
41140,135074,1
41140,135098,1
41140,144965,1
41142,45992,1
41142,137264,1
41142,137265,1
41142,141510,1
41142,160370,1
41147,40210,1
41147,49006,1
41147,108853,1
41147,147334,1
41147,160117,1
41156,59183,1
41156,135828,1
41156,143566,1
41156,147144,1
41156,148923,1
41174,40128,1
41174,48966,1
41174,125747,1
41174,144688,1
41174,164107,1
41175,40304,1
41175,116339,1
41175,134356,1
41175,138715,1
41175,140886,1
41175,142851,1
41178,13532,1
41178,69434,1
41178,120799,1
41178,122108,1
41178,135291,1
41178,162343,1
41181,124128,1
41181,150785,1
41181,157998,1
41181,159618,1
41181,163589,1
41186,13488,1
41186,65354,1
41186,121320,1
41186,121764,1
41186,125798,1
41186,126118,1
41189,66321,1
41189,73850,1
41189,73854,1
41189,73885,1
41189,73888,1
41189,76540,1
41194,5375,1
41194,56657,1
41194,58995,1
41194,59066,1
41194,84029,1
41194,110036,1
41203,13532,1
41203,41942,1
41203,77787,1
41203,139004,1
41203,149283,1
41203,160905,1
41204,13532,1
41204,68082,1
41204,69414,1
41204,140944,1
41204,162581,1
41210,53028,1
41210,108853,1
41210,120610,1
41210,121321,1
41210,130595,1
41210,157453,1
41220,13527,1
41220,81023,1
41220,120910,1
41220,156664,1
41220,157326,1
41222,40301,1
41222,48979,1
41222,127343,1
41222,160098,1
41222,163196,1
41226,120781,1
41226,122426,1
41226,124118,1
41226,150733,1
41226,157460,1
41226,164125,1
41241,40188,1
41241,156755,1
41241,157460,1
41241,164125,1
41241,164130,1
41241,164131,1
41242,48960,1
41242,122302,1
41242,130605,1
41242,150347,1
41242,155953,1
41247,21954,1
41247,136224,1
41247,143222,1
41247,162449,1
41247,163302,1
41250,25763,1
41250,40301,1
41250,40395,1
41250,108813,1
41250,158888,1
41254,122371,1
41254,131653,1
41254,149314,1
41254,162077,1
41254,163885,1
41254,164120,1
41260,89298,1
41260,93271,1
41260,105532,1
41260,134554,1
41260,145344,1
41264,87916,1
41264,119286,1
41264,131942,1
41264,131955,1
41264,149932,1
41269,82264,1
41269,82322,1
41269,85445,1
41269,103255,1
41269,124279,1
41269,133110,1
41280,36684,1
41280,79104,1
41280,120184,1
41280,152492,1
41280,162900,1
41283,68652,1
41283,147579,1
41283,147580,1
41283,155142,1
41283,155143,1
41289,13532,1
41289,13958,1
41289,14006,1
41289,45385,1
41289,74784,1
41289,157881,1
41291,65327,1
41291,72066,1
41291,84109,1
41291,140558,1
41291,142043,1
41299,85820,1
41299,111268,1
41299,133550,1
41299,146039,1
41299,151228,1
41300,29178,1
41300,29979,1
41300,53296,1
41300,81076,1
41300,97007,1
41300,110622,1
41310,1633,1
41310,43347,1
41310,69612,1
41310,88365,1
41310,119949,1
41310,161967,1
41320,41342,1
41320,41416,1
41320,77907,1
41320,103493,1
41320,150256,1
41322,5870,1
41322,24997,1
41322,138686,1
41322,139183,1
41322,151329,1
41322,152877,1
41332,40432,1
41332,108818,1
41332,124120,1
41332,157332,1
41332,163224,1
41337,21027,1
41337,23876,1
41337,89156,1
41337,134397,1
41337,146673,1
41339,13966,1
41339,25926,1
41339,65124,1
41339,67533,1
41339,83691,1
41339,123131,1
41342,40186,1
41342,49006,1
41342,118358,1
41342,155601,1
41342,160000,1
41342,163467,1
41346,99685,1
41346,121301,1
41346,121342,1
41346,126029,1
41346,148747,1
41355,71673,1
41355,133016,1
41355,140433,1
41355,141088,1
41355,141098,1
41367,121157,1
41367,121158,1
41367,128541,1
41367,128560,1
41367,146281,1
41367,149062,1
41370,121074,1
41370,138283,1
41370,140916,1
41370,143314,1
41370,153531,1
41376,77108,1
41376,77794,1
41376,122822,1
41376,138538,1
41376,145423,1
41376,156475,1
41379,13611,1
41379,13991,1
41379,68083,1
41379,150862,1
41379,158633,1
41397,144936,1
41397,144937,1
41397,156636,1
41397,161715,1
41397,161716,1
41409,115844,1
41409,115849,1
41409,116331,1
41409,134431,1
41409,163254,1
41417,99842,1
41417,115841,1
41417,121321,1
41417,137463,1
41417,158437,1
41418,121340,1
41418,121399,1
41418,137753,1
41418,148739,1
41418,160993,1
41422,132435,1
41422,141352,1
41422,141353,1
41422,141354,1
41422,152459,1
41438,25935,1
41438,125927,1
41438,143977,1
41438,143995,1
41438,143996,1
41438,163692,1
41442,13878,1
41442,24844,1
41442,68950,1
41442,121281,1
41442,142791,1
41448,39660,1
41448,130343,1
41448,143155,1
41448,143156,1
41448,145020,1
41461,117,1
41461,2161,1
41461,9832,1
41461,89668,1
41461,95296,1
41461,101182,1
41462,971,1
41462,9873,1
41462,9950,1
41462,123982,1
41462,131024,1
41462,141445,1
41463,492,1
41463,85448,1
41463,131024,1
41463,141445,1
41463,147131,1
41467,20194,1
41467,118108,1
41467,144506,1
41467,146603,1
41467,146617,1
41482,68926,1
41482,151306,1
41482,151307,1
41482,152748,1
41482,154178,1
41483,111139,1
41483,150086,1
41483,151306,1
41483,151307,1
41483,154178,1
41491,73312,1
41491,99912,1
41491,117884,1
41491,121925,1
41491,137310,1
41492,71732,1
41492,73312,1
41492,99905,1
41492,137297,1
41492,152815,1
41513,110745,1
41513,110812,1
41513,126291,1
41513,130562,1
41513,147186,1
41532,13501,1
41532,13983,1
41532,71850,1
41532,123027,1
41532,156012,1
41540,107720,1
41540,111251,1
41540,134048,1
41540,134858,1
41540,141601,1
41540,148201,1
41550,42979,1
41550,42981,1
41550,105588,1
41550,112744,1
41550,118775,1
41550,134222,1
41552,56252,1
41552,56341,1
41552,56344,1
41552,56345,1
41552,56351,1
41552,78460,1
41568,79873,1
41568,135666,1
41568,135667,1
41568,137251,1
41568,161901,1
41569,128615,1
41569,147912,1
41569,161901,1
41569,161904,1
41569,162926,1
41577,67920,1
41577,71711,1
41577,82634,1
41577,132374,1
41577,134596,1
41577,157726,1
41588,66711,1
41588,132400,1
41588,132565,1
41588,132624,1
41588,132703,1
41591,66748,1
41591,66760,1
41591,66810,1
41591,76814,1
41591,153770,1
41591,153773,1
41593,66208,1
41593,66250,1
41593,66869,1
41593,76894,1
41593,117167,1
41594,39333,1
41594,66252,1
41594,66861,1
41594,138816,1
41594,142383,1
41599,140389,1
41599,140393,1
41599,147865,1
41599,150454,1
41599,163749,1
41605,57486,1
41605,57510,1
41605,69599,1
41605,94539,1
41605,151243,1
41619,95605,1
41619,102349,1
41619,102400,1
41619,118611,1
41619,134970,1
41621,47055,1
41621,118611,1
41621,136186,1
41621,141739,1
41621,142435,1
41642,143550,1
41642,145781,1
41642,147311,1
41642,159152,1
41642,159242,1
41644,3473,1
41644,20741,1
41644,36167,1
41644,40332,1
41644,100525,1
41654,72512,1
41654,72567,1
41654,72569,1
41654,141789,1
41654,145750,1
41654,145759,1
41655,61859,1
41655,141789,1
41655,141790,1
41655,141791,1
41655,145759,1
41660,132297,1
41660,132299,1
41660,154036,1
41660,163093,1
41660,164187,1
41661,35953,1
41661,64399,1
41661,139680,1
41661,145932,1
41661,146669,1
41664,26159,1
41664,46604,1
41664,96643,1
41664,101183,1
41664,107245,1
41664,141792,1
41677,11588,1
41677,20571,1
41677,25683,1
41677,46223,1
41677,87312,1
41677,104606,1
41681,105009,1
41681,106387,1
41681,117286,1
41681,117287,1
41681,117288,1
41681,161964,1
41691,54657,1
41691,57390,1
41691,57400,1
41691,104863,1
41691,128669,1
41708,37993,1
41708,37999,1
41708,91668,1
41708,100075,1
41708,136479,1
41708,137551,1
41716,74853,1
41716,78303,1
41716,78306,1
41716,82643,1
41716,133019,1
41716,160417,1
41726,13684,1
41726,119039,1
41726,130315,1
41726,130317,1
41726,141472,1
41727,58240,1
41727,58257,1
41727,119039,1
41727,134319,1
41727,159540,1
41730,4836,1
41730,17241,1
41730,23491,1
41730,32177,1
41730,37608,1
41737,29488,1
41737,29499,1
41737,29544,1
41737,43382,1
41737,89493,1
41749,952,1
41749,13005,1
41749,34540,1
41749,36192,1
41749,62339,1
41749,91104,1
41753,71551,1
41753,110425,1
41753,119342,1
41753,141965,1
41753,151867,1
41754,23000,1
41754,23856,1
41754,23862,1
41754,62816,1
41754,118842,1
41766,11504,1
41766,46481,1
41766,46483,1
41766,64424,1
41766,138823,1
41766,157905,1
41771,25195,1
41771,25234,1
41771,34012,1
41771,34016,1
41771,42424,1
41771,119816,1
41777,64389,1
41777,64400,1
41777,103527,1
41777,103536,1
41777,130696,1
41777,132841,1
41782,95062,1
41782,108504,1
41782,125085,1
41782,150565,1
41782,150609,1
41787,1577,1
41787,2876,1
41787,10690,1
41787,13154,1
41787,43914,1
41789,15804,1
41789,56613,1
41789,67303,1
41789,136095,1
41789,150071,1
41790,5868,1
41790,36069,1
41790,36074,1
41790,56485,1
41790,98850,1
41790,144423,1
41804,40430,1
41804,67551,1
41804,76860,1
41804,122622,1
41804,122784,1
41804,163253,1
41808,13676,1
41808,13684,1
41808,38943,1
41808,44142,1
41808,109927,1
41808,156968,1
41809,83,1
41809,4783,1
41809,6471,1
41809,42457,1
41809,49575,1
41809,93941,1
41817,60957,1
41817,60958,1
41817,133373,1
41817,142132,1
41817,142134,1
41817,147389,1
41831,12507,1
41831,34805,1
41831,34882,1
41831,45962,1
41831,59356,1
41831,129786,1
41847,38930,1
41847,130691,1
41847,131918,1
41847,138197,1
41847,157078,1
41847,161703,1
41849,38913,1
41849,38939,1
41849,68695,1
41849,68707,1
41849,78010,1
41852,34000,1
41852,135848,1
41852,139703,1
41852,153007,1
41852,154120,1
41852,154143,1
41853,13542,1
41853,25787,1
41853,67691,1
41853,125443,1
41853,126757,1
41853,159642,1
41860,39528,1
41860,66751,1
41860,66838,1
41860,112577,1
41860,132627,1
41865,130578,1
41865,130580,1
41865,135000,1
41865,135013,1
41865,135403,1
41865,140469,1
41873,19162,1
41873,25213,1
41873,42419,1
41873,118860,1
41873,159956,1
41877,92263,1
41877,92275,1
41877,102353,1
41877,131667,1
41877,136182,1
41890,13991,1
41890,62066,1
41890,67862,1
41890,110753,1
41890,122617,1
41890,123129,1
41903,61801,1
41903,135797,1
41903,135799,1
41903,147723,1
41903,147725,1
41904,25961,1
41904,49017,1
41904,71916,1
41904,135231,1
41904,135232,1
41904,135234,1
41908,25951,1
41908,42253,1
41908,125899,1
41908,126518,1
41908,143738,1
41908,144081,1
41919,13733,1
41919,26074,1
41919,55247,1
41919,101670,1
41919,135726,1
41926,13783,1
41926,76668,1
41926,110983,1
41926,134095,1
41926,140212,1
41926,156445,1
41931,70706,1
41931,117819,1
41931,141853,1
41931,156767,1
41931,160225,1
41941,132276,1
41941,132287,1
41941,132294,1
41941,148918,1
41941,148919,1
41942,132276,1
41942,148918,1
41942,148919,1
41942,154896,1
41942,163092,1
41942,163093,1
41953,75911,1
41953,116819,1
41953,154966,1
41953,154967,1
41953,158912,1
41953,164021,1
41956,12565,1
41956,80411,1
41956,115990,1
41956,116875,1
41956,147383,1
41957,75910,1
41957,75911,1
41957,116033,1
41957,116854,1
41957,116872,1
41960,45273,1
41960,45354,1
41960,51481,1
41960,85681,1
41960,88782,1
41964,19391,1
41964,28686,1
41964,65196,1
41964,102877,1
41964,138992,1
41964,161941,1
41979,13531,1
41979,13533,1
41979,26065,1
41979,141656,1
41979,142786,1
41983,74469,1
41983,133129,1
41983,133135,1
41983,139039,1
41983,160622,1
42001,13527,1
42001,13759,1
42001,68108,1
42001,84012,1
42001,146534,1
42001,156665,1
42008,135448,1
42008,140610,1
42008,140612,1
42008,148613,1
42008,157590,1
42018,135809,1
42018,147677,1
42018,148042,1
42018,159002,1
42018,163803,1
42018,163804,1
42021,59380,1
42021,77491,1
42021,116591,1
42021,147610,1
42021,158744,1
42025,13492,1
42025,42185,1
42025,113522,1
42025,113553,1
42025,132505,1
42031,58217,1
42031,85950,1
42031,88645,1
42031,138449,1
42031,142980,1
42033,117,1
42033,1175,1
42033,7301,1
42033,7359,1
42033,86189,1
42073,59673,1
42073,84362,1
42073,101604,1
42073,118369,1
42073,145084,1
42079,119075,1
42079,119079,1
42079,143157,1
42079,143159,1
42079,143160,1
42090,61957,1
42090,143204,1
42090,143208,1
42090,143209,1
42090,157060,1
42098,40411,1
42098,122482,1
42098,137583,1
42098,143212,1
42098,153071,1
42098,155574,1
42110,40301,1
42110,120553,1
42110,142978,1
42110,155940,1
42110,156755,1
42121,107401,1
42121,108707,1
42121,108802,1
42121,109109,1
42121,160494,1
42137,13527,1
42137,13762,1
42137,13938,1
42137,111177,1
42137,121247,1
42137,158770,1
42140,65135,1
42140,83884,1
42140,122823,1
42140,125463,1
42140,156077,1
42145,13730,1
42145,13791,1
42145,13976,1
42145,41949,1
42145,62064,1
42145,143256,1
42149,13976,1
42149,51017,1
42149,65340,1
42149,67870,1
42149,111071,1
42149,143233,1
42154,60110,1
42154,63972,1
42154,64078,1
42154,64086,1
42154,66704,1
42155,103857,1
42155,124850,1
42155,138690,1
42155,151834,1
42155,157913,1
42185,13527,1
42185,82915,1
42185,122450,1
42185,142744,1
42185,146372,1
42190,130572,1
42190,139805,1
42190,141092,1
42190,148552,1
42190,163883,1
42194,130572,1
42194,143406,1
42194,143407,1
42194,143410,1
42194,143412,1
42203,50854,1
42203,50866,1
42203,50876,1
42203,71605,1
42203,126449,1
42203,144237,1
42204,50887,1
42204,50969,1
42204,68957,1
42204,75075,1
42204,144237,1
42204,158186,1
42215,13532,1
42215,50927,1
42215,50951,1
42215,67861,1
42215,71640,1
42215,71662,1
42222,51028,1
42222,51036,1
42222,71643,1
42222,160097,1
42222,163434,1
42233,71622,1
42233,126419,1
42233,137815,1
42233,160321,1
42233,160322,1
42237,13527,1
42237,50929,1
42237,50971,1
42237,71599,1
42237,126401,1
42239,40878,1
42239,70025,1
42239,80931,1
42239,128826,1
42239,143521,1
42248,13275,1
42248,59349,1
42248,96242,1
42248,138971,1
42248,143627,1
42253,47234,1
42253,118105,1
42253,146608,1
42253,147274,1
42253,153989,1
42253,162233,1
42254,63868,1
42254,74356,1
42254,74357,1
42254,139074,1
42254,139076,1
42254,161696,1
42256,42401,1
42256,42412,1
42256,145227,1
42256,149238,1
42256,161564,1
42264,40194,1
42264,62088,1
42264,110885,1
42264,121394,1
42264,143676,1
42264,143679,1
42269,69434,1
42269,144747,1
42269,146947,1
42269,164150,1
42269,164176,1
42291,78958,1
42291,78966,1
42291,86082,1
42291,150619,1
42291,152427,1
42309,3721,1
42309,11216,1
42309,12938,1
42309,74038,1
42309,75946,1
42310,114847,1
42310,114849,1
42310,117769,1
42310,128868,1
42310,131090,1
42312,53756,1
42312,133853,1
42312,133856,1
42312,133858,1
42312,161258,1
42318,13525,1
42318,13615,1
42318,67772,1
42318,125966,1
42318,143020,1
42319,13530,1
42319,13568,1
42319,13846,1
42319,69441,1
42319,132493,1
42328,79843,1
42328,79844,1
42328,79845,1
42328,131560,1
42328,135442,1
42328,147242,1
42340,49002,1
42340,135938,1
42340,157324,1
42340,161741,1
42340,163255,1
42341,49010,1
42341,80993,1
42341,126265,1
42341,130547,1
42341,130600,1
42341,137365,1
42348,28863,1
42348,28989,1
42348,29000,1
42348,88636,1
42348,88650,1
42348,90398,1
42364,13733,1
42364,101670,1
42364,136741,1
42364,143046,1
42364,143053,1
42364,143082,1
42365,5012,1
42365,12529,1
42365,64973,1
42365,79732,1
42365,118042,1
42365,118043,1
42367,21954,1
42367,35953,1
42367,35954,1
42367,97349,1
42367,127357,1
42367,130626,1
42377,71652,1
42377,121661,1
42377,121662,1
42377,132961,1
42377,143724,1
42377,156023,1
42378,13959,1
42378,65444,1
42378,121288,1
42378,137809,1
42378,155898,1
42390,36039,1
42390,36046,1
42390,36075,1
42390,36094,1
42390,155181,1
42396,70617,1
42396,70642,1
42396,70723,1
42396,118102,1
42396,118108,1
42396,144485,1
42404,1305,1
42404,44676,1
42404,69576,1
42404,75590,1
42404,144530,1
42404,149959,1
42407,50866,1
42407,71664,1
42407,71666,1
42407,160316,1
42407,160341,1
42410,50854,1
42410,50873,1
42410,71648,1
42410,139338,1
42410,144118,1
42414,71655,1
42414,71658,1
42414,115220,1
42414,125653,1
42414,141756,1
42414,161210,1
42416,13944,1
42416,50850,1
42416,50854,1
42416,143497,1
42416,144536,1
42416,160339,1
42429,41494,1
42429,88222,1
42429,110916,1
42429,110918,1
42429,119435,1
42432,19391,1
42432,101387,1
42432,144604,1
42432,144605,1
42432,144615,1
42432,151498,1
42434,106583,1
42434,111645,1
42434,131693,1
42434,144618,1
42434,152809,1
42441,53028,1
42441,80996,1
42441,108830,1
42441,120917,1
42441,158032,1
42453,49001,1
42453,69432,1
42453,120610,1
42453,120611,1
42453,136220,1
42466,45816,1
42466,64397,1
42466,103532,1
42466,130698,1
42466,131389,1
42468,13782,1
42468,33984,1
42468,133933,1
42468,134011,1
42468,136964,1
42468,154133,1
42471,70796,1
42471,70814,1
42471,70830,1
42471,70842,1
42471,144861,1
42471,149976,1
42474,53651,1
42474,64399,1
42474,72420,1
42474,133399,1
42474,146669,1
42478,7100,1
42478,45784,1
42478,51498,1
42478,89181,1
42478,89183,1
42489,107401,1
42489,108997,1
42489,113525,1
42489,121024,1
42489,151078,1
42494,50898,1
42494,72057,1
42494,132665,1
42494,144926,1
42494,151093,1
42496,103377,1
42496,130421,1
42496,137066,1
42496,140470,1
42496,140705,1
42496,161957,1
42504,141642,1
42504,142664,1
