uid,iid,val,tag
2526,434,5,974057937
2526,669,5,974058332
2526,711,5,974058435
2526,719,3,974058332
2526,1475,5,974058435
2526,2208,1,974057937
2526,2845,3,974057937
2529,67,5,974054406
2529,104,5,974054755
2529,138,2,974054160
2529,184,3,974054805
2529,244,5,974054445
2529,277,5,974054755
2529,317,5,974054511
2529,319,2,974054160
2529,336,5,974054480
2529,352,4,974054805
2529,368,4,974054755
2529,486,5,974054160
2529,512,3,974054805
2529,592,3,974054339
2529,788,5,974054755
2529,790,5,974054834
2529,862,3,974054755
2529,873,4,974054805
2529,1044,2,974054206
2530,2,4,974053403
2530,5,3,974053218
2530,27,3,974053218
2530,96,3,974053093
2530,109,5,974053305
2530,116,1,974053375
2530,134,5,974053218
2530,148,3,974053093
2530,174,3,974053305
2530,369,4,974053218
2530,411,4,974053403
2530,417,4,974053218
2530,420,5,974053305
2530,447,4,974053093
2530,469,4,974053305
2530,486,3,974053093
2530,547,5,974053218
2530,581,4,974053218
2530,648,5,974053375
2530,700,4,974053375
2530,708,3,974053305
2530,726,4,974053335
2530,1376,3,974053218
2530,1407,4,974053093
2530,1451,5,974053305
2530,1465,5,974053335
2530,1503,5,974053375
2530,1511,2,974053375
2530,1635,4,974053305
2530,1645,3,974053403
2530,2679,4,974053335
2531,0,5,974052606
2531,18,3,974053611
2531,41,5,974052502
2531,42,4,974053728
2531,105,3,974053215
2531,113,3,974052749
2531,123,3,974053823
2531,128,5,974053187
2531,140,5,974054150
2531,142,3,974054179
2531,152,4,974053976
2531,153,3,974053366
2531,167,5,974053138
2531,204,3,974052786
2531,236,5,974053405
2531,279,3,974054291
2531,280,5,974053309
2531,459,5,974054057
2531,593,5,974054342
2531,765,3,974054367
2531,799,4,974052577
2531,1064,4,974053309
2531,1233,5,974054397
2531,1465,5,974052786
2531,1529,4,974053309
2531,1545,4,974053530
2531,1546,4,974054460
2531,1624,5,974053405
2531,2037,3,974054460
2531,2066,4,974054057
2531,2561,5,974054426
2537,41,5,974049879
2537,44,4,974050070
2537,51,4,974049879
2537,62,3,974050157
2537,78,5,974049879
2537,113,4,974049828
2537,123,3,974050110
2537,127,5,974050070
2537,150,4,974050188
2537,189,3,974050188
2537,195,4,974050132
2537,205,4,974050293
2537,385,3,974050271
2537,653,4,974050242
2537,718,5,974050070
2537,719,4,974050157
2537,839,4,974050070
2537,845,4,974050272
2537,851,4,974050242
2537,1041,3,974050188
2537,1097,3,974050110
2537,1366,3,974049879
2537,1701,4,974050208
2537,1842,4,974050070
2537,2244,4,974049828
2541,0,3,974043921
2541,15,3,974044265
2541,64,4,974043845
2541,92,5,974044847
2541,97,4,974044149
2541,113,5,974044366
2541,200,4,974043775
2541,283,3,974044469
2541,406,4,974044265
2541,444,4,974044149
2541,524,5,974044407
2541,585,4,974044265
2541,728,4,974044149
2541,748,4,974044265
2541,766,3,974043775
2541,768,3,974044512
2541,871,2,974043921
2541,1004,5,974044590
2541,1181,5,974044149
2541,1323,4,974044265
2541,1333,5,974044590
2541,1835,3,974044469
2541,1840,4,974043845
2541,2295,3,974044543
2541,2847,4,974043921
2542,0,5,974043819
2542,9,5,974044025
2542,23,5,974043840
2542,47,5,974043861
2542,48,4,974043598
2542,63,4,974044025
2542,67,4,974043939
2542,85,4,974044083
2542,96,4,974043993
2542,105,4,974044025
2542,128,5,974043883
2542,151,5,974044111
2542,159,5,974043840
2542,167,5,974043709
2542,171,5,974043570
2542,174,4,974044083
2542,177,4,974043939
2542,209,4,974044025
2542,280,5,974044025
2542,311,4,974043598
2542,396,5,974043598
2542,414,4,974043993
2542,1054,4,974043570
2542,1093,4,974043570
2548,22,3,974033902
2548,58,3,974034252
2548,60,1,974034208
2548,62,3,974034177
2548,82,1,974033880
2548,113,1,974034378
2548,123,5,974034398
2548,125,3,974034273
2548,148,5,974034273
2548,150,4,974034378
2548,153,4,974033925
2548,166,5,974034177
2548,189,4,974034177
2548,193,4,974034208
2548,195,4,974034398
2548,244,4,974033925
2548,376,2,974033880
2548,1036,2,974034297
2548,1198,1,974034315
2548,1298,5,974033880
2548,2171,3,974034152
2548,2172,1,974034232
2548,2260,3,974034208
2552,62,4,973998142
2552,64,4,973997652
2552,78,5,973998025
2552,113,4,973997686
2552,128,5,973998025
2552,139,4,973997901
2552,150,4,973998179
2552,205,3,973997686
2552,209,4,973998047
2552,210,5,973998025
2552,264,4,973998142
2552,296,5,973997870
2552,428,3,973998063
2552,433,5,973998180
2552,465,4,973998142
2552,523,5,973998142
2552,702,4,973998103
2552,895,5,973998180
2552,905,4,973998103
2552,1158,3,973997991
2552,1213,4,973998180
2552,1262,4,973998103
2552,1368,3,973998180
2562,48,2,973971236
2562,67,4,973971265
2562,92,4,973971212
2562,123,3,973971718
2562,128,4,973970703
2562,167,4,973971170
2562,214,3,973970855
2562,244,2,973971295
2562,275,2,973971695
2562,280,4,973971425
2562,304,2,973970703
2562,317,2,973971236
2562,383,3,973971664
2562,437,4,973971718
2562,484,4,973970855
2562,488,3,973970855
2562,504,3,973971625
2562,510,3,973971265
2562,659,3,973970703
2562,1807,2,973970703
2562,1828,2,973971076
2562,1905,2,973971536
2562,2156,3,973971425
2562,2329,4,973970855
2562,2773,4,973971536
2562,2934,2,973971536
2562,3066,2,973971536
2581,7,5,973884994
2581,48,5,973884663
2581,104,4,973884994
2581,203,4,973885140
2581,206,5,973884958
2581,275,4,973885031
2581,342,5,973884829
2581,381,5,973885140
2581,535,5,973884958
2581,539,5,973884958
2581,633,1,973885140
2581,766,5,973884734
2581,795,5,973884691
2581,817,3,973884734
2581,896,3,973884734
2581,1105,5,973885068
2581,1180,3,973884662
2581,1195,2,973884994
2581,1433,1,973884691
2581,1911,5,973884958
2581,3090,4,973885095
2581,3109,4,973885196
2583,0,3,973875410
2583,41,4,973875586
2583,92,2,973875498
2583,167,3,973875798
2583,239,4,973875877
2583,284,4,973875970
2583,419,4,973875410
2583,477,4,973875970
2583,484,4,973875937
2583,505,3,973875798
2583,540,4,973875853
2583,685,3,973875586
2583,795,3,973875853
2583,956,4,973983306
2583,992,4,973983365
2583,1106,4,973875937
2583,1488,5,973875798
2583,2033,4,973983340
2583,2743,4,973875937
2583,2746,4,973875937
2586,15,5,973867670
2586,23,5,973867488
2586,39,5,973867648
2586,48,5,973867726
2586,60,4,973867526
2586,78,5,973867755
2586,90,5,973867779
2586,91,3,973867526
2586,92,4,973867755
2586,97,5,973867726
2586,113,4,973867779
2586,117,3,973867810
2586,195,4,973867810
2586,198,5,973867526
2586,203,5,973867588
2586,255,4,973867779
2586,264,3,973867755
2586,386,5,974865795
2586,406,3,973867899
2586,433,3,973867755
2586,517,3,973867488
2586,538,5,973867488
2586,546,5,973867726
2586,777,4,974865739
2586,885,2,973867940
2586,891,3,973867845
2586,1276,3,973867526
2586,1528,5,973867612
2586,1613,3,974865637
2586,1712,4,973867940
2586,2055,3,973867975
2597,22,3,977774525
2597,23,3,977774383
2597,44,5,977774309
2597,60,3,973793472
2597,64,5,973793349
2597,104,2,977774452
2597,124,5,977774355
2597,127,5,977774309
2597,128,4,977774525
2597,194,3,973793516
2597,209,4,977774421
2597,210,4,977774561
2597,213,4,977774587
2597,217,4,977774421
2597,236,3,977774632
2597,434,4,977774228
2597,553,3,977774614
2597,669,5,977774202
2597,714,4,977774561
2597,716,3,977774622
2597,743,3,977774421
2597,799,5,973793516
2597,839,5,977774473
2597,843,4,973793516
2597,904,2,973793516
2597,1228,3,973793516
2597,1716,2,973793450
2600,14,3,973806081
2600,41,4,973805824
2600,48,4,973805712
2600,51,5,973805935
2600,60,2,973805824
2600,92,4,973805935
2600,97,3,973805935
2600,147,4,973805935
2600,182,5,973806123
2600,189,3,973806123
2600,206,3,973805824
2600,283,5,973806030
2600,321,3,973805998
2600,397,4,973805824
2600,416,4,973806157
2600,509,4,973806030
2600,559,4,973806308
2600,748,4,973806157
2600,1004,3,973806054
2600,1015,3,973805998
2600,1092,4,973806283
2600,1386,3,973805712
2600,1432,4,973805824
2600,1459,4,973806157
2600,1675,5,973806352
2600,1753,2,973805935
2600,2018,5,973806333
2600,2043,5,973806283
2600,2721,4,973806210
2601,0,3,973786305
2601,7,4,973786362
2601,23,5,973786487
2601,26,3,973786362
2601,47,3,973786514
2601,51,4,973786614
2601,77,4,973786362
2601,111,3,973786513
2601,128,4,973786564
2601,143,2,973786643
2601,174,4,973786474
2601,236,4,973786547
2601,280,3,973786547
2601,372,4,973786564
2601,546,3,973786627
2601,565,3,973786514
2601,831,3,973786449
2601,1064,2,973786534
2601,1182,3,973786534
2601,1466,5,973786627
2601,1488,4,973786449
2601,1500,2,973786334
2601,1586,3,973786614
2601,1588,5,973786474
2601,1757,4,973786305
2601,1773,3,973786449
2601,1911,3,973786614
2601,2228,2,973786514
2601,2517,2,973786320
2612,0,4,973710636
2612,29,4,973710846
2612,50,5,973710942
2612,116,4,973711023
2612,134,5,973710908
2612,141,4,973710974
2612,221,3,973710974
2612,315,3,973710942
2612,413,3,973710636
2612,652,5,973710846
2612,696,4,973710908
2612,766,5,973710996
2612,799,4,973710664
2612,828,4,973710636
2612,865,4,973710942
2612,1136,4,973710877
2612,1195,5,973710877
2612,1278,5,973710942
2612,1448,5,973710908
2612,1496,4,973710636
2612,1517,3,973710996
2612,2831,3,973711022
2613,23,5,973702173
2613,44,4,973702194
2613,76,4,973702696
2613,92,4,973702641
2613,104,5,973702488
2613,124,3,973702641
2613,147,4,973702641
2613,171,5,973702676
2613,236,5,973702661
2613,277,4,973702488
2613,368,3,973702488
2613,461,4,973702756
2613,495,5,973702173
2613,546,4,973702676
2613,788,5,973702488
2613,862,5,973702488
2613,1070,4,973702695
2613,1106,3,973702720
2613,1109,4,973702660
2613,1466,5,973702695
2613,1468,4,973702641
2613,1472,5,973702661
2613,1475,5,973702661
2613,1476,5,973702756
2613,1539,5,973702709
2613,1675,4,973702696
2613,1846,2,973702173
2613,2286,3,973702756
2613,2721,3,973702194
2613,2962,3,973702756
2617,3,4,973658825
2617,14,4,973658760
2617,15,1,973658825
2617,41,5,973658510
2617,51,1,973658670
2617,64,4,973658557
2617,92,5,973658670
2617,97,2,973658510
2617,113,2,973658760
2617,117,3,973658510
2617,182,1,973658796
2617,189,4,973658760
2617,195,5,973658557
2617,283,1,973658825
2617,406,5,973658704
2617,416,5,973658670
2617,463,4,973658760
2617,606,3,973658433
2617,1114,1,973658796
2617,1181,5,973658704
2617,1323,4,973658890
2617,1333,5,973658954
2617,1808,1,973659020
2617,1809,1,973658954
2617,2055,3,973658760
2625,0,5,973628171
2625,3,4,973628454
2625,22,3,973628188
2625,38,4,980224313
2625,44,5,973628229
2625,78,4,973628520
2625,104,2,973628305
2625,134,5,980224313
2625,218,3,980224340
2625,237,3,973628487
2625,273,3,980224193
2625,308,4,980224252
2625,321,5,980224391
2625,444,5,980223888
2625,933,5,980224108
2625,999,3,973628454
2625,1234,4,973628410
2625,1298,5,973628364
2625,1585,5,973628171
2625,1928,4,973628206
2625,2232,4,973628339
2625,2279,4,973628545
2639,5,5,973569955
2639,26,4,973569972
2639,64,3,973570042
2639,94,4,973570350
2639,287,5,973570333
2639,349,5,973570512
2639,359,4,973570370
2639,501,2,973570286
2639,512,4,973570099
2639,733,5,973570286
2639,779,5,973570227
2639,880,4,973570390
2639,891,4,973570411
2639,893,5,973570042
2639,923,4,973570370
2639,929,2,973570411
2639,938,1,973570262
2639,939,4,973570303
2639,943,4,973570318
2639,1691,5,973570390
2639,1722,1,973570042
2643,15,5,973561296
2643,51,4,973561236
2643,84,4,973561236
2643,92,4,973561236
2643,97,4,973561236
2643,104,5,973561236
2643,113,4,973561357
2643,153,4,973561130
2643,182,5,973561296
2643,189,4,973561343
2643,283,4,973561325
2643,321,3,973561236
2643,331,5,973561325
2643,499,4,973561296
2643,524,3,973561261
2643,598,1,973561136
2643,746,2,973561114
2643,748,5,973561296
2643,831,5,973561459
2643,1163,2,973561086
2643,1228,4,973561155
2645,0,2,973557806
2645,27,5,973558418
2645,41,5,973557731
2645,48,5,973557944
2645,60,4,973558148
2645,64,4,973557731
2645,78,5,973558148
2645,85,5,973558205
2645,90,5,973558039
2645,97,4,973558188
2645,113,5,973558635
2645,116,3,973558064
2645,123,4,973558164
2645,124,5,973558714
2645,160,3,973558188
2645,164,4,973558263
2645,167,5,973558039
2645,437,3,973558188
2645,567,4,973558148
2645,669,4,973557751
2645,741,3,973557784
2645,1405,4,973558746
2645,2090,4,973558418
2646,14,5,973558169
2646,113,3,973556355
2646,148,4,973557485
2646,158,5,973558243
2646,175,5,973556932
2646,176,5,973556408
2646,332,4,973557421
2646,392,5,973556355
2646,423,5,973557234
2646,434,5,973557537
2646,489,4,973557537
2646,499,4,973557363
2646,583,4,973557171
2646,669,5,973557537
2646,945,4,973556355
2646,1023,5,973557485
2646,1038,3,973556233
2646,1210,4,973557363
2646,1346,5,973557271
2646,1488,5,973557485
2646,1964,4,973556408
2646,2155,2,973558357
2646,2231,4,973558357
2646,2338,5,973558209
2652,4,4,973534611
2652,51,4,973537856
2652,147,4,973537856
2652,199,4,973534538
2652,219,3,973537613
2652,246,4,973534538
2652,315,4,973534638
2652,317,5,973537586
2652,321,5,973534538
2652,352,5,973534596
2652,372,4,973534611
2652,434,4,973534515
2652,463,2,973537856
2652,493,5,973537778
2652,515,3,973534624
2652,788,3,973534596
2652,790,4,973534611
2652,800,4,973537679
2652,877,1,973537613
2652,889,3,973537613
2652,897,2,973537693
2652,939,5,973537613
2652,1042,2,973534515
2652,1064,3,973534538
2652,1348,4,973534638
2652,1387,4,973537651
2652,1558,4,973534624
2652,1989,3,973534515
2652,2534,3,973534515
2656,13,5,973486031
2656,23,5,973485737
2656,38,5,973485880
2656,41,5,973485737
2656,48,4,973485319
2656,50,4,973485989
2656,92,5,973485897
2656,104,5,974171814
2656,128,4,973485837
2656,132,5,973486058
2656,167,4,973485715
2656,273,4,973486072
2656,280,5,973485796
2656,315,4,973486058
2656,376,5,973486178
2656,395,4,973485483
2656,431,3,973485989
2656,716,4,974171765
2656,917,4,974171764
2656,932,2,973485437
2656,1085,1,974171827
2656,1685,2,973485531
2657,20,3,973484277
2657,23,5,973484104
2657,26,4,973483937
2657,39,3,973484211
2657,40,4,973484256
2657,48,5,973484131
2657,50,4,973484256
2657,51,3,973484131
2657,67,5,973484104
2657,85,4,973484155
2657,104,3,973484131
2657,116,3,973484256
2657,128,5,973483962
2657,134,4,973484307
2657,167,4,973484104
2657,171,5,973484277
2657,184,3,973484256
2657,244,5,973484131
2657,260,3,973484307
2657,280,4,973484193
2657,290,5,973484277
2657,315,5,973484307
2657,316,2,973484323
2657,506,4,973484155
2657,527,5,973484353
2657,537,5,973484353
2657,746,4,973483937
2657,788,4,973484353
2657,910,3,973483962
2657,982,4,973484177
2657,1601,1,973483962
2666,2,4,973445830
2666,75,4,973445948
2666,101,3,973445390
2666,109,4,973445756
2666,115,3,973445756
2666,116,4,973445830
2666,134,5,973445692
2666,168,3,973445331
2666,174,4,973445692
2666,207,1,973445891
2666,221,3,973445830
2666,275,4,973445331
2666,283,4,973445891
2666,321,3,973445353
2666,369,5,973445948
2666,381,4,973445331
2666,420,4,973445628
2666,428,5,973445787
2666,453,4,973445891
2666,469,3,973445891
2666,700,4,973445830
2666,726,5,973445661
2666,766,4,973445661
2666,861,3,973445390
2666,865,3,973445692
2666,1098,2,973445787
2666,1418,3,973445756
2666,1528,2,973445891
2666,1761,3,973445830
2666,1997,1,973445390
2666,2071,3,973445390
2666,2756,2,973445722
2670,1,4,973437453
2670,14,2,973437453
2670,15,3,973437292
2670,48,5,973436966
2670,51,4,973437192
2670,60,2,973437068
2670,84,4,973437292
2670,92,4,973437192
2670,97,3,973437192
2670,113,5,973437453
2670,189,3,973437453
2670,283,4,973437347
2670,331,1,973437521
2670,438,3,973436913
2670,463,3,973437521
2670,489,1,973436913
2670,535,4,973437727
2670,640,3,973436966
2670,748,3,973437453
2670,1037,3,973437068
2670,1181,3,973437521
2670,1459,4,973437573
2670,1873,3,973437482
2672,0,5,973427909
2672,5,5,973428431
2672,22,3,973427884
2672,144,2,973427809
2672,219,5,973428181
2672,317,5,973428139
2672,350,4,973428340
2672,448,4,973427839
2672,500,5,973428302
2672,516,4,973428041
2672,733,3,973428139
2672,880,4,973428340
2672,885,4,973428451
2672,898,4,973428340
2672,949,4,974372386
2672,1562,5,973428410
2672,2043,5,973427839
2672,2128,1,975760385
2672,2639,1,974561975
2672,3248,2,974561996
2685,4,4,973372870
2685,167,1,973372519
2685,184,3,973372800
2685,277,3,973372760
2685,278,2,973372909
2685,486,2,973372519
2685,495,3,973372519
2685,512,3,973372800
2685,516,2,973372829
2685,766,1,973372571
2685,788,4,973372760
2685,790,1,973372829
2685,908,3,973372870
2685,941,2,973372909
2685,1119,4,973372571
2685,1130,4,973372519
2685,1262,2,973372571
2685,1586,5,973372689
2685,1608,2,973372519
2685,2534,3,973372571
2685,2855,5,973372519
2686,43,5,973408970
2686,51,5,973409015
2686,67,5,973409015
2686,93,3,973409098
2686,127,4,973366073
2686,229,5,973409098
2686,242,4,973409015
2686,255,5,973409098
2686,259,5,973409015
2686,272,4,973409015
2686,291,4,973409098
2686,313,4,973409098
2686,317,5,973366569
2686,324,3,973409015
2686,495,5,973409098
2686,497,5,973409015
2686,524,5,973366667
2686,555,3,973366073
2686,598,3,973366073
2686,1107,4,973409098
2686,1875,4,973366073
2686,2044,5,973366073
2686,2559,3,973409015
2689,26,4,973344364
2689,48,5,973344326
2689,51,5,973344652
2689,67,5,973344623
2689,96,4,973344429
2689,128,5,973344610
2689,136,4,973344468
2689,139,4,973344492
2689,167,5,973344637
2689,258,5,973344666
2689,376,3,973344717
2689,434,5,973344429
2689,437,3,973344717
2689,486,4,973344448
2689,639,4,973344364
2689,669,5,973344429
2689,829,4,973344468
2689,1113,3,973344326
2689,1281,4,973344448
2689,1466,4,973344429
2689,1539,4,973344429
2689,1557,4,973344492
2689,1830,4,973344342
2695,22,2,973308676
2695,26,3,973308690
2695,246,4,973308842
2695,258,5,973308842
2695,292,1,973308842
2695,305,4,973308865
2695,474,4,973308904
2695,488,3,973308865
2695,882,4,973308865
2695,894,4,973308904
2695,905,4,973308842
2695,910,2,973308920
2695,911,4,973308904
2695,914,4,973308710
2695,921,4,973308886
2695,925,4,973308886
2695,931,1,973308710
2695,1115,4,973308710
2695,1139,2,973308920
2695,1368,3,973308886
2704,27,5,973297946
2704,48,3,973298559
2704,51,5,973298505
2704,64,4,973297995
2704,128,5,973298477
2704,139,5,973298296
2704,153,5,973297921
2704,175,5,973298339
2704,182,4,973297995
2704,198,5,973298051
2704,311,3,973297921
2704,463,5,973298181
2704,528,5,973298148
2704,529,4,973298505
2704,643,4,973298148
2704,644,5,973298148
2704,714,5,973298255
2704,908,3,973297921
2704,1106,2,973298406
2704,1109,5,973298612
2704,1528,2,973298088
2704,2760,1,973298219
2705,5,4,973297316
2705,9,5,973297186
2705,30,4,973297186
2705,64,4,973296908
2705,124,4,973297551
2705,127,4,973297551
2705,134,5,973297660
2705,207,4,973297316
2705,210,4,973297551
2705,217,3,973297551
2705,369,5,973297660
2705,385,3,973297452
2705,411,5,973297316
2705,417,5,973297660
2705,420,4,973296828
2705,424,4,973297452
2705,425,3,973297452
2705,428,4,973297316
2705,531,4,973297186
2705,547,5,973297316
2705,597,3,973296908
2705,660,4,973296908
2705,664,4,973297551
2705,676,3,973296908
2705,1109,5,973297551
2706,3,4,973303592
2706,4,3,973303467
2706,23,5,973296238
2706,24,4,973464930
2706,104,5,973296369
2706,173,4,974501482
2706,311,3,973303948
2706,345,5,973303804
2706,352,3,973303389
2706,382,4,973464679
2706,406,2,973464177
2706,419,3,973464784
2706,424,4,973296369
2706,434,2,973296324
2706,447,4,973296238
2706,551,4,973303891
2706,766,4,973464502
2706,808,2,973464860
2706,1194,4,973464720
2706,1312,3,973464930
2706,1643,4,973464402
2706,1774,2,973464736
2706,2008,3,973296324
2708,0,4,973289650
2708,1,4,973289933
2708,14,1,973289933
2708,15,2,973289824
2708,41,2,973289675
2708,51,5,973289793
2708,84,3,973289824
2708,104,5,973289793
2708,113,1,973289955
2708,147,3,973289824
2708,182,1,973289876
2708,192,1,973289905
2708,283,3,973289851
2708,420,3,973289715
2708,461,2,973289650
2708,475,3,973289905
2708,509,4,973289851
2708,524,5,973289824
2708,561,1,973290012
2708,603,1,973289933
2708,687,1,973290035
2708,742,1,973289675
2708,748,1,973289876
2708,960,4,973289793
2708,986,5,973290183
2708,1015,3,973289982
2708,1270,2,973289851
2708,1335,1,973290053
2708,1522,5,973290183
2708,1731,4,973289715
2708,1956,3,973289905
2708,2015,4,973289851
2709,60,3,973287698
2709,173,4,973287969
2709,321,5,973287717
2709,336,4,973287717
2709,349,4,973287827
2709,444,3,973287827
2709,499,4,973287807
2709,517,3,973287932
2709,519,3,973287827
2709,524,5,973287807
2709,532,2,973288009
2709,544,3,973287868
2709,831,4,973287912
2709,860,2,973287856
2709,952,1,973287996
2709,999,2,973287912
2709,1105,4,973287932
2709,1244,3,973287969
2709,1258,4,973287698
2709,1314,2,973287698
2709,1340,3,973287717
2709,1650,4,973287912
2709,1674,2,973287698
2709,1712,4,973287840
2709,2015,3,973287807
2709,2048,5,973287912
2709,2055,2,973287856
2709,2060,2,973287996
2709,2323,4,973287948
2709,2436,2,973287948
2712,6,1,973286680
2712,26,4,973287128
2712,27,3,973286726
2712,44,4,973287128
2712,60,3,973286706
2712,97,1,973287128
2712,124,3,973287128
2712,237,5,973286832
2712,532,1,973286848
2712,545,1,973286759
2712,596,1,973286726
2712,611,3,973287128
2712,697,4,973286832
2712,831,1,973286759
2712,853,3,973286832
2712,860,4,973286832
2712,879,3,973287128
2712,949,4,973286832
2712,993,3,973286832
2712,999,1,973286832
2712,1655,4,973287128
2712,1674,2,973286726
2712,1678,1,973286772
2712,1761,5,973286680
2712,2056,3,973286832
2713,14,3,973286760
2713,15,3,973286690
2713,44,5,973286443
2713,51,3,973286638
2713,69,2,973286489
2713,84,4,973286690
2713,92,5,973286723
2713,104,5,973286638
2713,147,4,973286638
2713,182,3,973286723
2713,189,4,973286760
2713,392,2,973286489
2713,416,5,973286940
2713,603,2,973286760
2713,748,4,973286723
2713,768,5,973286931
2713,909,3,973286931
2713,1131,4,973286690
2713,1365,3,973286489
2713,1575,2,973286489
2715,9,5,973287498
2715,44,5,973287458
2715,64,3,973287498
2715,91,2,973286419
2715,113,3,973286419
2715,123,5,973287498
2715,124,4,973287458
2715,127,4,973287458
2715,128,4,973286440
2715,305,1,973286739
2715,559,3,973287208
2715,662,4,973287373
2715,719,4,973287458
2715,925,3,973286771
2715,1131,1,973286419
2715,1260,5,973287208
2715,1368,4,973286771
2715,1407,5,973286811
2715,1557,5,973287533
2715,1583,5,973286865
2715,1730,3,973286440
2715,1738,3,973286865
2715,1919,5,973287208
2715,1960,4,973287208
2716,22,2,973286490
2716,27,4,973286532
2716,38,5,973286976
2716,48,5,973287344
2716,51,3,973286532
2716,62,3,973287095
2716,67,5,973287392
2716,78,3,973287064
2716,79,5,973287095
2716,97,4,973287021
2716,113,4,973286471
2716,123,5,973287523
2716,125,3,973287116
2716,128,3,973286976
2716,156,5,973287413
2716,167,4,973287322
2716,246,3,973286449
2716,417,5,973287523
2716,524,3,973287523
2716,925,4,973287095
2716,976,3,973287413
2716,1054,4,973286730
2716,1232,3,973286976
2716,1271,2,973286533
2716,1326,4,973286533
2721,3,3,973277547
2721,44,5,973277792
2721,45,3,973276797
2721,60,4,973277690
2721,77,3,973277792
2721,124,5,973277792
2721,128,4,973276797
2721,132,5,973277792
2721,209,4,973277792
2721,406,5,973277547
2721,514,2,973277690
2721,547,4,973276797
2721,551,4,973277690
2721,606,4,973277690
2721,612,2,973276797
2721,656,3,973277690
2721,714,3,973277792
2721,740,4,973277792
2721,743,5,973277792
2721,808,3,973277690
2721,2180,1,973276797
2721,2261,2,973276797
2721,2264,1,973276797
2728,26,5,973262978
2728,44,4,973263407
2728,48,5,973263327
2728,64,4,973263534
2728,78,5,973263448
2728,92,5,973263514
2728,99,5,973263407
2728,124,4,973263327
2728,128,5,973263024
2728,136,4,973263407
2728,186,4,973263483
2728,213,4,973263407
2728,433,4,973263483
2728,434,5,973263108
2728,525,5,973263024
2728,546,5,973263327
2728,587,4,973263591
2728,669,5,973263327
2728,719,4,973263514
2728,797,3,973263108
2728,873,4,973263024
2728,1109,5,973263407
2728,1475,5,973263448
2734,0,3,973227255
2734,3,3,973227519
2734,38,4,973227702
2734,60,2,973227208
2734,68,5,973227542
2734,166,3,973227255
2734,317,3,973227519
2734,332,1,973227687
2734,352,5,973227419
2734,359,4,973227671
2734,425,4,973227655
2734,516,3,973227439
2734,519,5,973227542
2734,524,2,973227624
2734,788,5,973227386
2734,799,4,973227230
2734,876,4,973227439
2734,889,2,973227586
2734,912,1,973227586
2734,929,2,973227733
2734,937,4,973227624
2734,1002,4,973227624
2734,1097,4,973227230
2734,1135,5,973227586
2738,3,4,973224773
2738,4,3,973224683
2738,38,4,973224971
2738,64,5,973224460
2738,69,3,973224738
2738,94,3,973224899
2738,104,3,973224605
2738,112,3,973224515
2738,273,5,973224796
2738,277,3,973224605
2738,294,3,973224899
2738,308,2,973224860
2738,311,3,973224924
2738,352,3,973224632
2738,363,3,973224738
2738,425,5,973224899
2738,434,4,973224515
2738,454,2,973224773
2738,512,3,973224632
2738,733,3,973224796
2738,800,3,973224924
2738,876,3,973224656
2738,880,4,973224945
2738,897,3,973224971
2738,919,3,973224773
2738,932,3,973224738
2738,936,3,973224713
2738,1141,3,973224515
2738,1336,4,973224515
2738,1387,4,973224899
2738,1534,4,973224474
2738,1558,5,973224713
2754,26,5,973192693
2754,44,5,973192614
2754,51,5,973192939
2754,67,5,973193951
2754,104,3,973194015
2754,141,5,973193232
2754,167,5,973193922
2754,198,5,973192963
2754,257,5,973193475
2754,286,5,973192895
2754,341,5,973193782
2754,342,5,973194234
2754,346,4,973194204
2754,463,4,973194048
2754,492,1,973194137
2754,505,5,973193007
2754,561,4,973192693
2754,1617,5,973192525
2754,1690,3,973194234
2754,2201,5,973193153
2754,2498,5,973193805
2754,2593,5,973192780
2754,3356,3,973192626
2757,4,4,973185438
2757,5,5,973185277
2757,7,2,973185325
2757,13,4,973185247
2757,15,4,973185422
2757,22,3,973185220
2757,50,5,973185220
2757,64,5,973184999
2757,97,5,973185047
2757,104,4,973185164
2757,116,5,973185247
2757,134,4,973185181
2757,168,3,973185405
2757,184,5,973185293
2757,206,3,973185247
2757,243,5,973185438
2757,259,5,973184999
2757,264,4,973184999
2757,316,4,973185405
2757,562,3,973185201
2757,563,5,973185293
2757,711,4,973185405
2757,717,1,973185047
2757,755,4,973185363
2757,797,4,973185363
2757,832,4,973185325
2757,1185,5,973185438
2757,1200,4,973185405
2757,1298,3,973185247
2758,23,4,973172816
2758,44,5,973171923
2758,60,2,973171923
2758,92,5,973171582
2758,97,4,973171668
2758,128,3,973171514
2758,129,3,973172219
2758,168,5,973171532
2758,174,4,973172039
2758,327,1,973171604
2758,385,4,973172062
2758,581,3,973171532
2758,743,4,973171835
2758,751,4,973171887
2758,837,2,973172392
2758,856,3,973171514
2758,1061,5,973172284
2758,1658,2,973171514
2758,2293,4,973171742
2758,2623,4,973172250
2762,27,5,973137414
2762,38,5,973137781
2762,44,3,973138544
2762,60,3,973138544
2762,104,4,973138059
2762,132,4,973178655
2762,137,1,973139055
2762,352,5,973138103
2762,372,2,973138142
2762,465,1,973138967
2762,651,3,973138059
2762,788,4,973138059
2762,790,4,973138142
2762,799,1,973137584
2762,825,4,973137446
2762,862,2,973138059
2762,875,3,973138103
2762,876,3,973138142
2762,908,1,973138934
2762,925,1,973138641
2762,1086,4,973137414
